Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
Fanlime',' - ',' - ',' - ',,,,,
Fantasy Buzzer',' - ',' - ',' - ',,,,,
Fantrotter',' - ',' - ',' - ',,,,,
Fantsy.me',' - ',' - ',' - ',,,,,
FarFaria (Intuary Inc.)','349 5th Ave','7','New York',,,,,
Farepricer.com',' - ',' - ',' - ',,,,,
Farm to Baby',' - ',' - ',' - ',,,,,
Farmer Joe's',' - ',' - ',' - ',,,,,
FarmersWeb','10 W 15th',' - ','New York',,,,,
Farooqs Startup',' - ',' - ',' - ',,,,,
Fashboard.it',' - ',' - ',' - ',,,,,
Fashion Entertainment Media',' - ',' - ',' - ',,,,,
Fashion GPS','515 West 20th Street','Suite 7W','New York',,,,,
Fashion Links',' - ',' - ',' - ',,,,,
Fashion Wire Press',' - ',' - ','New York',,,,,
Fashion entrepreneur with new invention',' - ',' - ',' - ',,,,,
Fashion4Freedom',' - ',' - ',' - ',,,,,
Fashionism',' - ',' - ',' - ',,,,,
Fashion’s Collective',' - ',' - ','New York',,,,,
Fashism','902 Broadway',' - ','New York',,,,,
Fast Food E-Z Pass',' - ',' - ',' - ',,,,,
Fat Camel Falafel',' - ',' - ',' - ',,,,,
Fathom',' - ',' - ',' - ',,,,,
Feasibl',' - ',' - ',' - ',,,,,
FeatureKicker',' - ',' - ',' - ',,,,,
FeatureSpark',' - ',' - ',' - ',,,,,
Federated Media',' - ',' - ','New York',,,,,
FeedBac',' - ',' - ',' - ',,,,,
Feelday',' - ',' - ',' - ',,,,,
Feelology',' - ',' - ',' - ',,,,,
Feengo',' - ',' - ',' - ',,,,,
Felix','229 West 43rd Street','6th Floor','NY',,,,,
Felt Tip Inc.','350 5th Ave',' - ','New York',,,,,
Feminist Wednesday',' - ',' - ',' - ',,,,,
Fenton Communications',' - ',' - ','New York',,,,,
FertilityAuthority.com',' - ',' - ',' - ',,,,,
Fever Creative',' - ',' - ','New York',,,,,
"Fever, Inc.'",'408 W. 14th Street','Suite 202','New York',,,,,
Field Center',' - ',' - ',' - ',,,,,
FieldDoc',' - ',' - ',' - ',,,,,
Fiesta Frog',' - ',' - ',' - ',,,,,
Fiesta Technology',' - ',' - ','New York',,,,,
FiestaFive',' - ',' - ',' - ',,,,,
Fiestah',' - ',' - ',' - ',,,,,
FiftyOne','8 West 40th Street','5th Floor','New York',,,,,
FiftyThree','110 Reade St.',' - ','New York',,,,,
Fiftyfiver',' - ',' - ',' - ',,,,,
"Fig Food Company, LLC'",' - ',' - ',' - ',,,,,
Fighting Owl Productions',' - ',' - ',' - ',,,,,
Fillim','244 5th Ave',' - ','New York',,,,,
"Film Armada, Inc.'",' - ',' - ',' - ',,,,,
Film at Eleven Media LLC',' - ',' - ',' - ',,,,,
FilmUin Inc.',' - ',' - ',' - ',,,,,
Filocity.com',' - ',' - ',' - ',,,,,
FinLitTV LLC','717 Madison Avenue','4th Floor','New York',,,,,
Final Frontier Design',' - ',' - ',' - ',,,,,
Finale Footwear',' - ',' - ',' - ',,,,,
Finance Jobs',' - ',' - ','New York',,,,,
Financial Times','1330 Avenue of the Americas',' - ','New York',,,,,
Find Your Facemate',' - ',' - ',' - ',,,,,
Find Your Lobster',' - ',' - ',' - ',,,,,
Find Your Lobster (3DegreesNation)','175 Varick Street',' - ','New York',,,,,
Findings','416 West 13th st',' - ','New York',,,,,
Findr Group',' - ',' - ',' - ',,,,,
Findr Interactive',' - ',' - ','New York',,,,,
Findyr (Frontier Data Corp)',' - ',' - ',' - ',,,,,
Fine Print NYC','315 Madison Ave #901',' - ','New York',,,,,
Fingercramp',' - ',' - ',' - ',,,,,
Finite',' - ',' - ',' - ',,,,,
"Finmor, LLC'",' - ',' - ',' - ',,,,,
Fino Consulting',"'20 W 37th Street, 12th Floor'",' - ','New York',,,,,
"Fintel Technologies, Inc.'",' - ',' - ',' - ',,,,,
FirePole',' - ',' - ',' - ',,,,,
FireVoxel',' - ',' - ',' - ',,,,,
Firma Group',' - ',' - ',' - ',,,,,
First Access',' - ',' - ',' - ',,,,,
Firstborn Multimedia','32 Ave of the Americas','5th Floor','New York',,,,,
Fit Emblem',' - ',' - ',' - ',,,,,
Fit4D',' - ',' - ',' - ',,,,,
FitAd','79 Madison Avenue',' - ','New York',,,,,
FitAd',' - ',' - ',' - ',,,,,
FitBark',' - ',' - ',' - ',,,,,
FitValet',"'447 Broadway, 2nd floor'",' - ','New York',,,,,
Fitango','119 W 57th Street',' - ','New York',,,,,
FitnessHome',' - ',' - ',' - ',,,,,
Fitocracy','154 Grand Street',' - ','New York',,,,,
Fitronix',' - ',' - ',' - ',,,,,
Fitted Fashion',' - ',' - ',' - ',,,,,
Five Elements',' - ',' - ',' - ',,,,,
Five Island Sandals',' - ',' - ',' - ',,,,,
Five Point Snacks',' - ',' - ',' - ',,,,,
Five-Star Basketball','39 West 13th St','3rd Floor','New York',,,,,
FiveThirtyBrew (Pushkart) (apart of Blenderbox)','26 Dobbin St',' - ','Brooklyn',,,,,
FlashTrack',' - ',' - ',' - ',,,,,
Flat Club',' - ',' - ',' - ',,,,,
Flatiron Health','291 Broadway','Suite 401','New York',,,,,
Flavoring Thirst',' - ',' - ',' - ',,,,,
Flavorpill','594 Broadway',' - ','New York',,,,,
FlexTraPower',' - ',' - ',' - ',,,,,
Flexborrow LLC',' - ',' - ',' - ',,,,,
Flickr',' - ',' - ',' - ',,,,,
"Flip Venture, Inc.'",' - ',' - ',' - ',,,,,
FlixMaven',' - ',' - ',' - ',,,,,
Float',' - ',' - ','Brooklyn',,,,,
Float Money LLC',' - ',' - ',' - ',,,,,
Flocabulary',"'325 Gold St, Suite 703'",' - ','Brooklyn',,,,,
Flockd',' - ',' - ',' - ',,,,,
Floored',"'159 W. 25th Street, 9th Floor'",' - ','New York',,,,,
Floral Fox',' - ',' - ',' - ',,,,,
Flow',"'20 Jay Street, Suite 622, Brooklyn, NY 11201'",' - ',' - ',,,,,
Flow | The Hospital Safety.Net',' - ',' - ',' - ',,,,,
Fluent',"'295 Madison Avenue, 32nd Floor'",' - ','New York',,,,,
Fluent Medical',' - ',' - ','New York',,,,,
Fluid',' - ',' - ','New York',,,,,
Fluidinfo',' - ',' - ','New York',,,,,
Flurry',' - ',' - ','New York',,,,,
Flutter',' - ',' - ',' - ',,,,,
Fly Fitness',' - ',' - ',' - ',,,,,
Fly Labs','222 Broadway',' - ','New York ',,,,,
FlyKly',' - ',' - ',' - ',,,,,
FlyTimeMedia Inc.',' - ',' - ',' - ',,,,,
Flying Monkey Interactive Inc',' - ',' - ',' - ',,,,,
Flying Standby','270 Lafayette Street','1310','New York',,,,,
Flyte Fitness',' - ',' - ',' - ',,,,,
Flywire',' - ',' - ',' - ',,,,,
Focus + Finance',' - ',' - ',' - ',,,,,
Fog Creek Software','55 Broadway','Floor 25','New York',,,,,
"Fog HQ, Inc.'",' - ',' - ',' - ',,,,,
Folio',' - ',' - ',' - ',,,,,
Follow The Prince',' - ',' - ','New York',,,,,
Fon','39 Wooster street','3rd Floor','New York',,,,,
Fondue Mix',' - ',' - ',' - ',,,,,
Food for Thought',' - ',' - ',' - ',,,,,
Food+Tech Connect',' - ',' - ','New York',,,,,
Food52',' - ',' - ',' - ',,,,,
FoodieConnects',' - ',' - ',' - ',,,,,
FoodieForAll',' - ',' - ',' - ',,,,,
Foodmula',' - ',' - ',' - ',,,,,
Foodsaver',' - ',' - ',' - ',,,,,
Foodspotting',' - ',' - ','New York',,,,,
For My People Empowerment Inc.',' - ',' - ',' - ',,,,,
Foranima',' - ',' - ',' - ',,,,,
Forbes.com','60 Fifth Ave.',' - ','New York',,,,,
Forcefield Net',' - ',' - ',' - ',,,,,
Forever Greek Inc.',' - ',' - ',' - ',,,,,
Forrst','12 Desbrosses St',' - ','New York',,,,,
Fortune Cookie Promotions',' - ',' - ',' - ',,,,,
FortuneKeeper LLC',' - ',' - ',' - ',,,,,
Forward Motion Project (by Yoly Sista)',' - ',' - ',' - ',,,,,
Fotofwd',' - ',' - ',' - ',,,,,
Founder Shield','115 E. 23rd ',' - ','New York',,,,,
FounderTherapy','412 Broadway','2nd Floor','New York',,,,,
FoundersCard',' - ',' - ','New York',,,,,
"Four Block, Inc.'",' - ',' - ',' - ',,,,,
Four32C','508 W 26th St',' - ','New York',,,,,
FourSquare Investments & Advisory',' - ',' - ',' - ',,,,,
Fourfivesix',' - ',' - ','New York',,,,,
Foursquare',' - ',' - ',' - ',,,,,
Fourth Set',' - ',' - ',' - ',,,,,
Fox News Digital','1211 Avenue of the Americas','14th Floor','New York',,,,,
Fox Travel & Tours','237 First Avenue','Suite 303','New York',,,,,
Foxido',' - ',' - ',' - ',,,,,
Foxotic',' - ',' - ',' - ',,,,,
Fractured atlas',' - ',' - ','New York',,,,,
FranchiseHelp','154 Grand St',' - ','New York',,,,,
Francisco Productions LLC',' - ',' - ',' - ',,,,,
Freakonomics','902 Broadway','4th Floor','New York',,,,,
Fred Knott',' - ',' - ',' - ',,,,,
Frederick Benjamin Grooming',' - ',' - ',' - ',,,,,
Frederique's Choice USA',' - ',' - ',' - ',,,,,
"Free Bread, Inc.'",' - ',' - ',' - ',,,,,
"Free Smart Shopping USA, Inc'",' - ',' - ',' - ',,,,,
Free.TV',' - ',' - ',' - ',,,,,
FreeATM',' - ',' - ',' - ',,,,,
FreeAssociation',' - ',' - ','Brooklyn',,,,,
FreeDirectMedia.com',' - ',' - ','New York',,,,,
Freelancers Union','20 Jay St','Suite 700','Brooklyn',,,,,
Freeport',' - ',' - ',' - ',,,,,
Freeverse (Mobabge Games)',' - ',' - ','Brooklyn',,,,,
Freewheel Media','235 Park Avenue South','12th Floor','New York',,,,,
"FreezeCrowd, Inc.'",' - ',' - ',' - ',,,,,
French'Encas LLC',' - ',' - ',' - ',,,,,
French'Encat',' - ',' - ',' - ',,,,,
Fresh Digital Group',' - ',' - ',' - ',,,,,
Fresh Digital Group',' - ',' - ',' - ',,,,,
Fresh Media',' - ',' - ',' - ',,,,,
Fresh Smoke',' - ',' - ',' - ',,,,,
FreshDirect','23-30 Borden Ave.',' - ','Long Island City',,,,,
FreshGrad',' - ',' - ',' - ',,,,,
FreshNeck',' - ',' - ',' - ',,,,,
FreshNeck',' - ',' - ',' - ',,,,,
Freshplanet','311 west 43rd street suite 1404',' - ','New York',,,,,
"Freshthrills, LLC'",' - ',' - ','Brooklyn',,,,,
Friend Finder',' - ',' - ',' - ',,,,,
FriendsEAT','75 West End Ave',' - ','New York',,,,,
From Parris with Love','394 Broadway','5th Flr','New York',,,,,
From the East to the West',' - ',' - ',' - ',,,,,
FrontOne Inc',' - ',' - ',' - ',,,,,
FrontRowConcerts',' - ',' - ',' - ',,,,,
Frontier Markets Capital',' - ',' - ',' - ',,,,,
Frontier Wealth Management Systems',' - ',' - ',' - ',,,,,
Frontporch Care',' - ',' - ',' - ',,,,,
Fruit FYI',' - ',' - ',' - ',,,,,
Fruit of the Spirit LLC',' - ',' - ',' - ',,,,,
Fueled',' - ',' - ',' - ',,,,,
Fuerst Harter',' - ',' - ',' - ',,,,,
Fujimura Institute',' - ',' - ',' - ',,,,,
Full Stack Marketing',' - ',' - ',' - ',,,,,
Fullscreen','158 w 27th st.','4','New York',,,,,
Fullsix Group',' - ',' - ','Brooklyn',,,,,
Fullstack Academy',"'""5 Hanover Square",,,,,,,
"'	'Floor 25'	'New York'	'http://fullstackacademy.com",,,,,,,,
Fun Org',' - ',' - ',' - ',,,,,
FunGoPlay (down for revamp)','545 West 45th Street','5th Floor','New York',,,,,
Fundera','291 Broadway','Suite 900','New York',,,,,
Funding Gates',"'333 W 39th St, Suite 1101'",' - ','New York',,,,,
Fundlio','5538 Tughill Drive',' - ','Tampa',,,,,
Funnel Finder',' - ',' - ',' - ',,,,,
Funnely',' - ',' - ',' - ',,,,,
Funny Garbage',' - ',' - ','New York',,,,,
Funtank (acquired by Publishers Clearing House)',' - ',' - ','New York',,,,,
Furious Corp',' - ',' - ',' - ',,,,,
Furnish Me',' - ',' - ',' - ',,,,,
"Fuse Analytics, Inc.'",' - ',' - ',' - ',,,,,
Fuse SMS',"'1271 6th Avenue, Suite 4300'",' - ','New York',,,,,
Fusebed',' - ',' - ',' - ',,,,,
Fusebox Inc',' - ',' - ','New York',,,,,
"Fused, Inc.'",' - ',' - ',' - ',,,,,
Future Industries',' - ',' - ',' - ',,,,,
FuturePerfect',' - ',' - ',' - ',,,,,
Futurose LLC','294 6th St.',' - ','Brooklyn',,,,,
Fuzz Productions',' - ',' - ','Brooklyn',,,,,
"FyndIt, Inc'",'44 West 28th Street','8th Floor','New York',,,,,
Füdii',' - ',' - ',' - ',,,,,
G-Tech',' - ',' - ',' - ',,,,,
G2 USA',' - ',' - ','New York',,,,,
GANDER.tv',' - ',' - ','Brooklyn',,,,,
GC Worldwide',' - ',' - ',' - ',,,,,
GEMINI8',' - ',' - ',' - ',,,,,
GENWI',' - ',' - ','New York',,,,,
GEO TECHNOLOGIES',' - ',' - ',' - ',,,,,
GIFT'D - a unique online gift registry',' - ',' - ',' - ',,,,,
GIVE apparel meaning',' - ',' - ',' - ',,,,,
GLADLY',' - ',' - ',' - ',,,,,
GLO Gaming',' - ',' - ','New York',,,,,
GMT Restaurant Project',' - ',' - ',' - ',,,,,
"GNS Capital, Inc.'",' - ',' - ',' - ',,,,,
GPShopper',' - ',' - ','New York',,,,,
GREENSKYPRODUCTIONS',' - ',' - ',' - ',,,,,
GRP Computer Consulting','1231 Lafayette Ave','Second Floor','Bronx',,,,,
GRÜV-IN',' - ',' - ',' - ',,,,,
GSS Research',' - ',' - ',' - ',,,,,
GUITAR G.F.SARPONG INC',' - ',' - ',' - ',,,,,
GULLY GRAPHX',' - ',' - ',' - ',,,,,
"GZIPUSA,INC.'",' - ',' - ',' - ',,,,,
GZpoints.com',' - ',' - ',' - ',,,,,
Gabble On',' - ',' - ',' - ',,,,,
Gaia Industries',' - ',' - ','New York',,,,,
Gaia Resources LLC',' - ',' - ',' - ',,,,,
Galati',' - ',' - ',' - ',,,,,
Galavante',' - ',' - ',' - ',,,,,
Gallerama','1st St',' - ','New York',,,,,
Galoo',' - ',' - ',' - ',,,,,
Galories Inc.',' - ',' - ',' - ',,,,,
Game Squad Entertainment',' - ',' - ',' - ',,,,,
"GameChanger Media, Inc.'",' - ',' - ',' - ',,,,,
GamePress',' - ',' - ',' - ',,,,,
Gameloft',' - ',' - ','New York',,,,,
Games for Change',"'261 Madison Avenue, 9th Floor'",' - ','New York',,,,,
Gamingo','286 Madison Avenue','Suite 2001','New York',,,,,
GammaFly',' - ',' - ',' - ',,,,,
Gander.tv LLC',' - ',' - ',' - ',,,,,
Garcon','New York',' - ',' - ',,,,,
Garver Group',' - ',' - ',' - ',,,,,
GasLock',' - ',' - ',' - ',,,,,
GateGuru',' - ',' - ',' - ',,,,,
Gawker Media',' - ',' - ','New York',,,,,
GeCeipt LLC',' - ',' - ',' - ',,,,,
Gear Patrol',' - ',' - ','New York',,,,,
"GearSay, Inc.'",' - ',' - ',' - ',,,,,
GemSixteen Events',' - ',' - ',' - ',,,,,
GenR Media',"'845 Third Avenue, 6th Floor'",' - ','New York',,,,,
General Assembly',"' 902 Broadway 4th Floor NY, NY 10010 '",' - ',' - ',,,,,
Generate',' - ',' - ',' - ',,,,,
Generation X Auto Sales',' - ',' - ',' - ',,,,,
Genesis Media','71 W 23rd St.','Ste. 903','New York',,,,,
Genesis Media v. 2','242 W 30th St',' - ','New York',,,,,
Genomic Expression Inc',' - ',' - ',' - ',,,,,
Genspace',' - ',' - ','Brooklyn',,,,,
Geothia',' - ',' - ',' - ',,,,,
Gerritsen Capital',' - ',' - ',' - ',,,,,
"Gestalt Aeronauticals, Ltd.'",' - ',' - ',' - ',,,,,
Get Airport Transit LLC',' - ',' - ',' - ',,,,,
Get Dirty NYC',' - ',' - ',' - ',,,,,
GetGlue',"'22 West 19th Street, 9th Floor'",' - ','New York',,,,,
GetKosher.com',' - ',' - ',' - ',,,,,
GetRaised','171 West 73rd Street','Apt 1','New York',,,,,
GetTaxi','149 Fifth Ave','8th fl','New York',,,,,
"GetTogether, LLC.'",' - ',' - ',' - ',,,,,
GetVoIP','1 Great Neck Rd #8',' - ','Great Neck',,,,,
Getacho',' - ',' - ',' - ',,,,,
Gevva',' - ',' - ',' - ',,,,,
Gfreely',' - ',' - ',' - ',,,,,
Ghostship LLC',' - ',' - ',' - ',,,,,
Giant Interactive',' - ',' - ','New York',,,,,
"Gideon, LLC'",' - ',' - ',' - ',,,,,
Gifpumper.com',' - ',' - ',' - ',,,,,
Gift Hit','447 Broadway (2nd Fl. Projective Space)',' - ','New York',,,,,
Gift Side Story',' - ',' - ',' - ',,,,,
GiftSimple',' - ',' - ',' - ',,,,,
Giftalong.com',' - ',' - ',' - ',,,,,
Giftorious',' - ',' - ',' - ',,,,,
"Gifts that Give, Inc.'",' - ',' - ',' - ',,,,,
Gigantic Mechanic',' - ',' - ','Brooklyn',,,,,
Gigstarz Media LLC',' - ',' - ',' - ',,,,,
Gilt Groupe','2 Park Avenue','5th Floor','New York',,,,,
Gin Lane Media',' - ',' - ','New York',,,,,
Gioyc.com',' - ',' - ',' - ',,,,,
GiveGetGigs',' - ',' - ',' - ',,,,,
"Givkwik, Inc.'",' - ',' - ',' - ',,,,,
Glabber',' - ',' - ',' - ',,,,,
Glabex',' - ',' - ',' - ',,,,,
Glama Squad  nyc',' - ',' - ',' - ',,,,,
Glass Handbag',' - ',' - ',' - ',,,,,
Glassful','37-18 Northern Boulevard','Suite 102','Long Island City',,,,,
Gleem&Co',' - ',' - ',' - ',,,,,
Global Girls Squad',' - ',' - ',' - ',,,,,
Global Health Corps',' - ',' - ',' - ',,,,,
Global Kitchen',' - ',' - ',' - ',,,,,
"Global Personals, LLC'",' - ',' - ','New York',,,,,
Global Point NY','27 W 24th St #701',' - ','New York',,,,,
Global Proving Ground Mixed Martial Arts League',' - ',' - ',' - ',,,,,
Global Strategy Group',' - ',' - ','New York',,,,,
Global Union Music',' - ',' - ',' - ',,,,,
Global Village Interactive',' - ',' - ','New York',,,,,
Global Wealth Systems',' - ',' - ',' - ',,,,,
GlobalFreedomEntertainment',' - ',' - ',' - ',,,,,
GlobalGastro',' - ',' - ',' - ',,,,,
GlobalNewsmen',' - ',' - ',' - ',,,,,
Globetrotr',' - ',' - ',' - ',,,,,
Gloss and Glam',' - ',' - ',' - ',,,,,
Glossy.io',' - ',' - ','Brooklyn',,,,,
Glossy.io',' - ',' - ',' - ',,,,,
Glovico',' - ',' - ',' - ',,,,,
Glttr (Pink Entry)',' - ',' - ','New York',,,,,
Glyph',' - ',' - ',' - ',,,,,
Go Cashless','222 Broadway ','19th Floor','New York',,,,,
Go Indie TV',' - ',' - ',' - ',,,,,
Go Mighty',' - ',' - ',' - ',,,,,
Go try it on.',' - ',' - ','New York',,,,,
GoChat',' - ',' - ',' - ',,,,,
GoChime',' - ',' - ','New York',,,,,
GoGoMix',' - ',' - ',' - ',,,,,
GoHele',' - ',' - ',' - ',,,,,
"GoRecess, Inc.'",' - ',' - ',' - ',,,,,
GoWatchIt (Plexus Entertainment)','295 Greenwich Street','#173','New York',,,,,
Gocitizen',' - ',' - ',' - ',,,,,
Going Natural',' - ',' - ',' - ',,,,,
Gojee',' - ',' - ','New York',,,,,
GoldRun',' - ',' - ',' - ',,,,,
Goldbely',' - ',' - ',' - ',,,,,
Golden Ceiba Productions',' - ',' - ',' - ',,,,,
Golden Child NY',' - ',' - ',' - ',,,,,
Golden Flamingo',' - ',' - ',' - ',,,,,
Golden Gekko',' - ',' - ','New York',,,,,
Golden Ruby Games',' - ',' - ','New York',,,,,
"Goldenhearts Elderly Care Services, inc.'",' - ',' - ',' - ',,,,,
Goldiva Investments Inc',' - ',' - ',' - ',,,,,
Golf Redefined',' - ',' - ',' - ',,,,,
GolfMatch Inc.',' - ',' - ',' - ',,,,,
Golfslope',' - ',' - ',' - ',,,,,
Good Game Athletics',' - ',' - ',' - ',,,,,
GoodMouth',' - ',' - ',' - ',,,,,
"Goodbye Film, LLC'",' - ',' - ',' - ',,,,,
Goodwin Procter',' - ',' - ',' - ',,,,,
Google',"'76 9th Avenue, New York, NY 10011'",' - ',' - ',,,,,
GorillaSpot Media','135 W. 26th St.','5th Floor','New York',,,,,
GospelFit',' - ',' - ',' - ',,,,,
Gotsigned.com',' - ',' - ',' - ',,,,,
Grab Networks',' - ',' - ','New York',,,,,
Grace Hospitality D/B/A Brooklyn Bare Bakery',' - ',' - ',' - ',,,,,
"Gracious Eloise, Inc.'",' - ',' - ',' - ',,,,,
Grade Spotter',' - ',' - ','New York',,,,,
Grande Labs',' - ',' - ',' - ',,,,,
Granita',' - ',' - ',' - ',,,,,
Grantasoft LLC',' - ',' - ',' - ',,,,,
"Graphene Laboratories, Inc'",' - ',' - ',' - ',,,,,
Graphik Content Studios',' - ',' - ',' - ',,,,,
Grasket',' - ',' - ',' - ',,,,,
Great Education inc.',' - ',' - ',' - ',,,,,
Great Rock Ventures',' - ',' - ',' - ',,,,,
Great-Karma.com',' - ',' - ',' - ',,,,,
Greater Difference',' - ',' - ',' - ',,,,,
Greatist',' - ',' - ',' - ',,,,,
Greats','240 Kent Avenue',' - ','Brooklyn',,,,,
"Green Automotive Alliance, LLC'",' - ',' - ',' - ',,,,,
Green Barrel Energy',' - ',' - ',' - ',,,,,
Green Bins LLC',' - ',' - ',' - ',,,,,
Green Charge Networks',' - ',' - ','Brooklyn',,,,,
Green Screen Interactive Software','575 Broadway',' - ','New York',,,,,
Green Vendors Inc',' - ',' - ',' - ',,,,,
GreenStar Hub','PO Box 750334',' - ','Forest Hills',,,,,
Greenbacker Group',' - ',' - ',' - ',,,,,
Greenhill + Partners | The Idea Factory',' - ',' - ','New York',,,,,
Greenpeeps',' - ',' - ',' - ',,,,,
Greentech Media',' - ',' - ',' - ',,,,,
Greenwich Harbor Parnters',' - ',' - ','New York',,,,,
Grepo Computers',' - ',' - ','Brooklyn',,,,,
Grid Symphony Inc.','5 Penn Plaza',' - ','New York',,,,,
Grip-Free Technologies LLC',' - ',' - ',' - ',,,,,
Grist Labs Inc.','379 W Broadway',' - ','New York',,,,,
Groove Club LLC',' - ',' - ',' - ',,,,,
GrooveFox',' - ',' - ',' - ',,,,,
Grooveshark',' - ',' - ','New York',,,,,
GroundGlass Motion Picture Company','147 Prince Street',' - ','Brooklyn',,,,,
"Group 8A, LLC'",'475 10th Ave.','9th Fl','New York',,,,,
Group Commerce (merged with NimbleCommerce)','628 Broadway #500',' - ','New York',,,,,
Group FMG','159 West 25th St',' - ','New York',,,,,
GroupMe (acquired by Skype)',"'26 W 17 Street, Suite 1002'",' - ','New York',,,,,
Grouper','226 Lafayette St',' - ','New York',,,,,
Groupvite','105 Lexington Ave',' - ','New York',,,,,
Grovo Learning','29 East 19th Street',' - ','New York ',,,,,
GrowHack',' - ',' - ',' - ',,,,,
GrubHub',' - ',' - ',' - ',,,,,
GrubHub','11 Broadway','16th Floor','New York',,,,,
GrubOlympx',' - ',' - ',' - ',,,,,
Gruvify',' - ',' - ',' - ',,,,,
Guardog Power Protection',' - ',' - ',' - ',,,,,
Guardog Power Protection',' - ',' - ',' - ',,,,,
Gucci',' - ',' - ',' - ',,,,,
Guerillapps',' - ',' - ',' - ',,,,,
GumGum','257 Park Avenue South','Suite 500','New York',,,,,
Gust',"'158 West 29th Street, 11th Floor, New York, NY 10001'",' - ',' - ',,,,,
Gwash',' - ',' - ',' - ',,,,,
Gymagogo',' - ',' - ',' - ',,,,,
H.Bloom','20 W. 22nd St 1008',' - ','New York',,,,,
H2MELON LLC',' - ',' - ',' - ',,,,,
HD Made','139 Fulton St',' - ','New York',,,,,
HELIX',' - ',' - ',' - ',,,,,
HELIX',' - ',' - ',' - ',,,,,
HERB TRADER FEATURE FILM LLC',' - ',' - ',' - ',,,,,
HERE','145 Sixth Ave.',' - ','New York',,,,,
HEVO Power',' - ',' - ',' - ',,,,,
HFIN One','1440 Broadway','23rd Broadway','New York',,,,,
HI Group Investment and Management Ltd',' - ',' - ',' - ',,,,,
HIDDEN',' - ',' - ',' - ',,,,,
HIPAAPractice',' - ',' - ',' - ',,,,,
HITEKS Solutions Inc.',' - ',' - ',' - ',,,,,
HOLSTEE',' - ',' - ','Brooklyn',,,,,
HORN',' - ',' - ','New York',,,,,
HUB @ OSU',' - ',' - ',' - ',,,,,
HUGE',"'45 Main St, Suite 220'",' - ','Brooklyn',,,,,
HYCU',' - ',' - ',' - ',,,,,
HYF',' - ',' - ',' - ',,,,,
HackHands',' - ',' - ',' - ',,,,,
Hackerati',"'41 Cooper Square, Room 205'",' - ','New York',,,,,
"Hackerbilt, Inc.'",' - ',' - ',' - ',,,,,
"Hackerbilt, Inc.'",' - ',' - ',' - ',,,,,
Hades Elite Services',' - ',' - ',' - ',,,,,
Hagglys',' - ',' - ',' - ',,,,,
Hailo Cab','568 Broadway',' - ','New York',,,,,
Hakka Labs',' - ',' - ',' - ',,,,,
Hamptons Lane',"'112 West 34th street, Suite 2110'",' - ','New York',,,,,
"Hands-Free, LLC'",' - ',' - ',' - ',,,,,
Handshake',' - ',' - ','New York',,,,,
Handsome Bastards',' - ',' - ',' - ',,,,,
Handy',' - ',' - ',' - ',,,,,
Handybook',"'350 7th Ave, Ste 1604'",' - ','New York',,,,,
Hangalong',' - ',' - ',' - ',,,,,
Happy',' - ',' - ',' - ',,,,,
"Happy People Games, LLC'",' - ',' - ',' - ',,,,,
Happying',' - ',' - ',' - ',,,,,
Hara Partners',"'135 W 36th Street, 14th Floor'",' - ','New York',,,,,
Hard Candy Shell',' - ',' - ','New York',,,,,
Harlem Vintners LLC',' - ',' - ',' - ',,,,,
Harri',' - ',' - ',' - ',,,,,
Harri.com',' - ',' - ',' - ',,,,,
Harvest',' - ',' - ',' - ',,,,,
Harvest Exchange',"'632 Broadway, suite PH'",' - ','New York',,,,,
Hasani Din',' - ',' - ',' - ',,,,,
HashTip Inc',' - ',' - ',' - ',,,,,
